name,email,website,profile_url,update_url
Untamed Wilderness Travel,untamedwildernesstravel@gmail.com,,https://lodgesofuganda.com/tour-operators/untamed-wilderness-travel,https://lodgesofuganda.com/for-lodges/tour-operator?select=untamed-wilderness-travel
Unterwegs Safaris & Travel LTD,info@unterwegssafaris.com,https://unterwegssafaris.com,https://lodgesofuganda.com/tour-operators/unterwegs-safaris-travel-ltd,https://lodgesofuganda.com/for-lodges/tour-operator?select=unterwegs-safaris-travel-ltd
Unzip Africa Limited,ivan@unzipafrica.com,https://unzipafrica.com,https://lodgesofuganda.com/tour-operators/unzip-africa-limited,https://lodgesofuganda.com/for-lodges/tour-operator?select=unzip-africa-limited
Uriel,urieltoursandtravel@gmail.com,,https://lodgesofuganda.com/tour-operators/uriel,https://lodgesofuganda.com/for-lodges/tour-operator?select=uriel
Active African Vacations Limited,info@vacation-safaris.com,https://vacation-safaris.com,https://lodgesofuganda.com/tour-operators/active-african-vacations-limited,https://lodgesofuganda.com/for-lodges/tour-operator?select=active-african-vacations-limited
Valiant Safaris,info@valiantsafaris.com,https://valiantsafaris.com,https://lodgesofuganda.com/tour-operators/valiant-safaris,https://lodgesofuganda.com/for-lodges/tour-operator?select=valiant-safaris
Vamos Tours and Travel,70.pascal@gmail.com,,https://lodgesofuganda.com/tour-operators/vamos-tours-and-travel,https://lodgesofuganda.com/for-lodges/tour-operator?select=vamos-tours-and-travel
Vas Safaris,info@vastransportug.com,https://vastransportug.com,https://lodgesofuganda.com/tour-operators/vas-safaris,https://lodgesofuganda.com/for-lodges/tour-operator?select=vas-safaris
Venture Uganda Travel,l.harris@ventureuganda.org,https://ventureuganda.org,https://lodgesofuganda.com/tour-operators/venture-uganda-travel,https://lodgesofuganda.com/for-lodges/tour-operator?select=venture-uganda-travel
Viavia Adventures,traveluganda@viavia.world,https://viavia.world,https://lodgesofuganda.com/tour-operators/viavia-adventures,https://lodgesofuganda.com/for-lodges/tour-operator?select=viavia-adventures
Violet Safaris Limited,violetsafarislimited@gmail.com,,https://lodgesofuganda.com/tour-operators/violet-safaris-limited,https://lodgesofuganda.com/for-lodges/tour-operator?select=violet-safaris-limited
Virunga Adventure Tours,Info@virungaadventures.com,https://virungaadventures.com,https://lodgesofuganda.com/tour-operators/virunga-adventure-tours,https://lodgesofuganda.com/for-lodges/tour-operator?select=virunga-adventure-tours
Volcanoes Safaris Limited,enquiries@volcanoessafaris.com,https://volcanoessafaris.com,https://lodgesofuganda.com/tour-operators/volcanoes-safaris-limited,https://lodgesofuganda.com/for-lodges/tour-operator?select=volcanoes-safaris-limited
Voyage Africa Eco-expeditions,voyageafricaecoexpeditionsug@gmail.com,,https://lodgesofuganda.com/tour-operators/voyage-africa-eco-expeditions,https://lodgesofuganda.com/for-lodges/tour-operator?select=voyage-africa-eco-expeditions
Wagatil Safaris,info@wagatilsafaris.com,https://wagatilsafaris.com,https://lodgesofuganda.com/tour-operators/wagatil-safaris,https://lodgesofuganda.com/for-lodges/tour-operator?select=wagatil-safaris
Walters Tours Uganda,walterstoursuganda@gmail.com,,https://lodgesofuganda.com/tour-operators/walters-tours-uganda,https://lodgesofuganda.com/for-lodges/tour-operator?select=walters-tours-uganda
Warbler Trails,warblertrails@gmail.com,,https://lodgesofuganda.com/tour-operators/warbler-trails,https://lodgesofuganda.com/for-lodges/tour-operator?select=warbler-trails
We Tour Africa Safaris,info@wetourafricasafaris.com,https://wetourafricasafaris.com,https://lodgesofuganda.com/tour-operators/we-tour-africa-safaris,https://lodgesofuganda.com/for-lodges/tour-operator?select=we-tour-africa-safaris
Whalebill Treks Africa,whalebilltreks@gmail.com,,https://lodgesofuganda.com/tour-operators/whalebill-treks-africa,https://lodgesofuganda.com/for-lodges/tour-operator?select=whalebill-treks-africa
Lambula Wild Adventures,info@wildadventures.ug,https://wildadventures.ug,https://lodgesofuganda.com/tour-operators/lambula-wild-adventures,https://lodgesofuganda.com/for-lodges/tour-operator?select=lambula-wild-adventures
Outback Adventure Safaris,info@wildadventuresafaris.com,https://wildadventuresafaris.com,https://lodgesofuganda.com/tour-operators/outback-adventure-safaris,https://lodgesofuganda.com/for-lodges/tour-operator?select=outback-adventure-safaris
Wild Breeze Safaris,inquiries@wildbreezesafaris.com,https://wildbreezesafaris.com,https://lodgesofuganda.com/tour-operators/wild-breeze-safaris,https://lodgesofuganda.com/for-lodges/tour-operator?select=wild-breeze-safaris
Wild Celebrations Africa,wildcelebrationsafrica@gmail.com,,https://lodgesofuganda.com/tour-operators/wild-celebrations-africa,https://lodgesofuganda.com/for-lodges/tour-operator?select=wild-celebrations-africa
Blaise Wild Escape Safaris,wildescapesafaris@gmail.com,,https://lodgesofuganda.com/tour-operators/blaise-wild-escape-safaris,https://lodgesofuganda.com/for-lodges/tour-operator?select=blaise-wild-escape-safaris
Wild Expeditions Uganda,wildexpeditionsug@gmail.com,,https://lodgesofuganda.com/tour-operators/wild-expeditions-uganda,https://lodgesofuganda.com/for-lodges/tour-operator?select=wild-expeditions-uganda
Wild Frontiers Uganda Safaris,info@wildfrontiers-uganda.com,https://wildfrontiers-uganda.com,https://lodgesofuganda.com/tour-operators/wild-frontiers-uganda-safaris,https://lodgesofuganda.com/for-lodges/tour-operator?select=wild-frontiers-uganda-safaris
Wild Gallery Safaris,info@wildgallerysafaris.com,https://wildgallerysafaris.com,https://lodgesofuganda.com/tour-operators/wild-gallery-safaris,https://lodgesofuganda.com/for-lodges/tour-operator?select=wild-gallery-safaris
Wildheart African Safrais,info@wildheartsafarisafrica.com,https://wildheartsafarisafrica.com,https://lodgesofuganda.com/tour-operators/wildheart-african-safrais,https://lodgesofuganda.com/for-lodges/tour-operator?select=wildheart-african-safrais
Wild Jungle Trails Limited,tours@wildjungletrails.com,https://wildjungletrails.com,https://lodgesofuganda.com/tour-operators/wild-jungle-trails-limited,https://lodgesofuganda.com/for-lodges/tour-operator?select=wild-jungle-trails-limited
Wildlife Encounters,info@wildlife-encounters.com,https://wildlife-encounters.com,https://lodgesofuganda.com/tour-operators/wildlife-encounters,https://lodgesofuganda.com/for-lodges/tour-operator?select=wildlife-encounters
Wildlife Adventure Safaris,contact@wildlifeadventureuganda.com,https://wildlifeadventureuganda.com,https://lodgesofuganda.com/tour-operators/wildlife-adventure-safaris,https://lodgesofuganda.com/for-lodges/tour-operator?select=wildlife-adventure-safaris
Wildmist Adventures,info@wildmistadventures.com,https://wildmistadventures.com,https://lodgesofuganda.com/tour-operators/wildmist-adventures,https://lodgesofuganda.com/for-lodges/tour-operator?select=wildmist-adventures
Pick Wild Safaris Uganda Limited,info@wildsafarisuganda.com,https://wildsafarisuganda.com,https://lodgesofuganda.com/tour-operators/pick-wild-safaris-uganda-limited,https://lodgesofuganda.com/for-lodges/tour-operator?select=pick-wild-safaris-uganda-limited
Wild Travel Safaris,info@wildtravelsafaris.com,https://wildtravelsafaris.com,https://lodgesofuganda.com/tour-operators/wild-travel-safaris,https://lodgesofuganda.com/for-lodges/tour-operator?select=wild-travel-safaris
Wild Untouched Adventure,info@away2uganda.com,https://away2uganda.com,https://lodgesofuganda.com/tour-operators/wild-untouched-adventure,https://lodgesofuganda.com/for-lodges/tour-operator?select=wild-untouched-adventure
Wild Visit Uganda,info@wildvisituganda.com,https://wildvisituganda.com,https://lodgesofuganda.com/tour-operators/wild-visit-uganda,https://lodgesofuganda.com/for-lodges/tour-operator?select=wild-visit-uganda
Woodcamp Adventures,info@woodcampadventures.com,https://woodcampadventures.com,https://lodgesofuganda.com/tour-operators/woodcamp-adventures,https://lodgesofuganda.com/for-lodges/tour-operator?select=woodcamp-adventures
World Blossom Safaris LTD,info@worldblossomsafari.com,https://worldblossomsafari.com,https://lodgesofuganda.com/tour-operators/world-blossom-safaris-ltd,https://lodgesofuganda.com/for-lodges/tour-operator?select=world-blossom-safaris-ltd
XA Gorilla Safaris,info@xagorillasafaris.com,https://xagorillasafaris.com,https://lodgesofuganda.com/tour-operators/xa-gorilla-safaris,https://lodgesofuganda.com/for-lodges/tour-operator?select=xa-gorilla-safaris
Yako Africa,info@yakoafrica.com,https://yakoafrica.com,https://lodgesofuganda.com/tour-operators/yako-africa,https://lodgesofuganda.com/for-lodges/tour-operator?select=yako-africa
Yala Safaris (U) Limited.,info@yalasafarisuganda.com,https://yalasafarisuganda.com,https://lodgesofuganda.com/tour-operators/yala-safaris-u-limited,https://lodgesofuganda.com/for-lodges/tour-operator?select=yala-safaris-u-limited
Yatirim Africa,yatirimafrica@gmail.com,,https://lodgesofuganda.com/tour-operators/yatirim-africa,https://lodgesofuganda.com/for-lodges/tour-operator?select=yatirim-africa
Yobu Adventures Uganda Limited,info@yobuadventures.com,https://yobuadventures.com,https://lodgesofuganda.com/tour-operators/yobu-adventures-uganda-limited,https://lodgesofuganda.com/for-lodges/tour-operator?select=yobu-adventures-uganda-limited
YoFiMai Adventures Uganda,yofimai256@gmail.com,,https://lodgesofuganda.com/tour-operators/yofimai-adventures-uganda,https://lodgesofuganda.com/for-lodges/tour-operator?select=yofimai-adventures-uganda
Zazu Africa Safaris,info@zazuafricasafaris.com,https://zazuafricasafaris.com,https://lodgesofuganda.com/tour-operators/zazu-africa-safaris,https://lodgesofuganda.com/for-lodges/tour-operator?select=zazu-africa-safaris
Zem Safaris Uganda,zzirabae@gmail.com,,https://lodgesofuganda.com/tour-operators/zem-safaris-uganda,https://lodgesofuganda.com/for-lodges/tour-operator?select=zem-safaris-uganda
Zamunda Travels Uganda,info@zamundatravels.com,https://zamundatravels.com,https://lodgesofuganda.com/tour-operators/zamunda-travels-uganda,https://lodgesofuganda.com/for-lodges/tour-operator?select=zamunda-travels-uganda
Zerimas Safaris,info@zerimasafaris.com,https://zerimasafaris.com,https://lodgesofuganda.com/tour-operators/zerimas-safaris,https://lodgesofuganda.com/for-lodges/tour-operator?select=zerimas-safaris
